0.027238,1.7661,1.6387,0
0.034138,1.7592,1.6318,0
0.041038,1.7523,1.6249,0
0.047938,1.7454,1.618,0
0.054838,1.7385,1.6111,0
0.061738,1.7316,1.6042,0
0.068638,1.7247,1.5973,0
0.075538,1.7178,1.5904,0
0.082438,1.7109,1.5835,0
0.089338,1.704,1.5766,0
0.096238,1.6971,1.5697,0
0.10283,1.6902,1.5628,0
0.10838,1.6833,1.5559,0
0.11276,1.6764,1.549,0
0.11587,1.6705,1.5421,0
0.11757,1.6672,1.5357,0
0.11824,1.6659,1.5331,0
0.11851,1.666,1.5322,0
0.11862,1.6678,1.532,0
0.11866,1.6714,1.5323,0
0.11868,1.6765,1.5328,0
0.11868,1.6829,1.5334,0
0.11868,1.6898,1.5342,0
0.11869,1.6967,1.5349,0
0.11869,1.7036,1.5356,0
0.11869,1.7105,1.5362,0
0.11869,1.7174,1.5368,0
0.11869,1.7243,1.5372,0
0.11869,1.7312,1.5375,0
0.11869,1.7381,1.5376,0
0.11869,1.745,1.5377,0
0.11869,1.7519,1.5376,0
0.11869,1.7583,1.5375,0
0.11869,1.7635,1.5374,0
0.11869,1.7672,1.5373,0
0.11869,1.7692,1.5372,0
0.11869,1.7701,1.5372,0
0.11845,1.7709,1.5381,0
0.11766,1.7728,1.541,0
0.11626,1.7761,1.5462,0
0.11426,1.7806,1.5531,0
0.11171,1.7863,1.56,0
0.10867,1.793,1.5669,0
0.10521,1.7999,1.5738,0
0.10141,1.8068,1.5807,0
0.097343,1.8137,1.5876,0
0.093101,1.8206,1.5945,0
0.088772,1.8275,1.6014,0
0.084454,1.8344,1.6083,0
0.080249,1.8413,1.6152,0
0.076267,1.8482,1.6221,0
0.072625,1.855,1.629,0
0.069443,1.861,1.6359,0
0.066845,1.8658,1.6428,0
0.064955,1.8692,1.6481,0
0.063897,1.8711,1.651,0
0.063472,1.8719,1.6522,0
0.063301,1.8716,1.6527,0
0.063233,1.8695,1.6529,0
0.063206,1.8656,1.6531,0
0.063195,1.8601,1.6533,0
0.063191,1.8532,1.6534,0
0.063189,1.8463,1.6535,0
0.063188,1.8394,1.6535,0
0.063188,1.8325,1.6533,0
0.063188,1.8256,1.6531,0
0.063188,1.8187,1.6527,0
0.063188,1.8118,1.6521,0
0.063188,1.8049,1.6515,0
0.063188,1.798,1.6507,0
0.063188,1.7911,1.6499,0
0.063188,1.7842,1.6491,0
0.063188,1.7773,1.6483,0
0.063188,1.7709,1.6476,0
0.063188,1.7662,1.6471,0
0.063188,1.7636,1.6468,0
0.063188,1.7626,1.6467,0
0.062853,1.7621,1.6465,0
0.061766,1.7617,1.6461,0
0.059831,1.7613,1.6454,0
0.057086,1.7607,1.6444,0
0.053622,1.76,1.643,0
0.049549,1.7592,1.6415,0
0.044985,1.7583,1.6397,0
0.040054,1.7573,1.6377,0
0.034876,1.7561,1.6355,0
0.029574,1.755,1.6333,0
0.024268,1.7538,1.631,0
0.019076,1.7526,1.6287,0
0.014118,1.7514,1.6264,0
0.0095088,1.7503,1.6243,0
0.0053643,1.7493,1.6223,0
0.0017988,1.7484,1.6206,0
-0.0010741,1.7477,1.6192,0
-0.0031408,1.7472,1.6182,0
-0.0042874,1.7469,1.6176,0
-0.0047449,1.7467,1.6173,0
-0.0049276,1.7474,1.6173,0
-0.0050006,1.7497,1.6176,0
-0.0050297,1.7538,1.618,0
-0.0050414,1.7596,1.6186,0
-0.005046,1.7665,1.6193,0
-0.0050479,1.7734,1.6201,0
-0.0050486,1.7803,1.6209,0
-0.0050489,1.7872,1.6217,0
-0.005049,1.7941,1.6224,0
-0.0050491,1.801,1.623,0
-0.0050491,1.8079,1.6234,0
-0.0050491,1.8148,1.6237,0
-0.0050491,1.8217,1.6239,0
-0.0050491,1.8286,1.6239,0
-0.0050491,1.8355,1.6239,0
-0.0050491,1.8424,1.6238,0
-0.0050491,1.8482,1.6237,0
-0.0050491,1.8524,1.6236,0
-0.0050491,1.8547,1.6235,0
-0.0050491,1.8556,1.6234,0
-0.0038697,1.857,1.625,0
-2.3905e-05,1.8604,1.63,0
0.0068684,1.8662,1.6369,0
0.013768,1.8731,1.6438,0
0.020668,1.88,1.6507,0
0.027568,1.8869,1.6576,0
0.034468,1.8938,1.6645,0
0.041368,1.9007,1.6714,0
0.048268,1.9076,1.6783,0
0.055168,1.9145,1.6852,0
0.062068,1.9214,1.6921,0
0.068968,1.9283,1.699,0
0.075868,1.9352,1.7059,0
0.082768,1.9421,1.7128,0
0.089668,1.949,1.7197,0
0.096568,1.9559,1.7266,0
0.10347,1.962,1.7335,0
0.11037,1.9662,1.7392,0
0.11635,1.9685,1.7422,0
0.11876,1.9694,1.7434,0
0.11972,1.9689,1.7439,0
0.12011,1.9663,1.7442,0
0.12026,1.9614,1.7444,0
0.12032,1.9545,1.7446,0
0.12035,1.9476,1.7447,0
0.12036,1.9407,1.7448,0
0.12036,1.9338,1.7448,0
0.12036,1.9269,1.7446,0
0.12036,1.92,1.7443,0
0.12036,1.9131,1.7438,0
0.12036,1.9062,1.7432,0
0.12036,1.8993,1.7424,0
0.12036,1.8924,1.7415,0
0.12036,1.8855,1.7405,0
0.12036,1.8786,1.7395,0
0.12036,1.8717,1.7385,0
0.12036,1.8648,1.7377,0
0.12036,1.8588,1.7371,0
0.12036,1.8555,1.7367,0
0.12036,1.8542,1.7366,0
0.11956,1.8537,1.7365,0
0.11695,1.8535,1.7365,0
0.1123,1.8534,1.7365,0
0.1057,1.8533,1.7364,0
0.098804,1.8532,1.7362,0
0.091904,1.853,1.7359,0
0.085004,1.8528,1.7354,0
0.078104,1.8524,1.7346,0
0.071204,1.8519,1.7336,0
0.064304,1.8512,1.7324,0
0.057404,1.8505,1.7309,0
0.050504,1.8496,1.7293,0
0.043604,1.8487,1.7275,0
0.036704,1.8477,1.7257,0
0.029804,1.8468,1.7239,0
0.022904,1.8459,1.7222,0
0.016004,1.8452,1.7208,0
0.010996,1.8446,1.7197,0
0.0082191,1.8443,1.7191,0
0.0071116,1.8442,1.7188,0
0.0068854,1.8432,1.717,0
0.007412,1.8403,1.7114,0
0.008582,1.8351,1.7045,0
0.010286,1.8282,1.6976,0
0.012412,1.8213,1.6907,0
0.014853,1.8144,1.6838,0
0.017507,1.8075,1.6769,0
0.020282,1.8006,1.67,0
0.023094,1.7937,1.6631,0
0.025873,1.7868,1.6562,0
0.028556,1.7799,1.6493,0
0.031091,1.773,1.6424,0
0.033435,1.7661,1.6355,0
0.035547,1.7592,1.6286,0
0.037395,1.7523,1.6217,0
0.038946,1.7454,1.6148,0
0.040171,1.7385,1.6079,0
0.041037,1.7323,1.601,0
0.041511,1.7288,1.5943,0
0.041698,1.7274,1.5916,0
0.04239,1.7269,1.5906,0
0.04443,1.7269,1.5907,0
0.048021,1.7273,1.5913,0
0.053113,1.7278,1.5924,0
0.059554,1.7286,1.5938,0
0.066454,1.7293,1.5953,0
0.073354,1.7302,1.5969,0
0.080254,1.731,1.5985,0
0.087154,1.7317,1.5999,0
0.094054,1.7324,1.6013,0
0.10095,1.733,1.6024,0
0.10785,1.7335,1.6033,0
0.11475,1.7339,1.604,0
0.12165,1.7341,1.6046,0
0.12855,1.7343,1.6049,0
0.13545,1.7344,1.6051,0
0.14104,1.7344,1.6052,0
0.14506,1.7345,1.6052,0
0.1473,1.7344,1.6052,0
0.14819,1.7344,1.6052,0
0.14855,1.7351,1.6052,0
0.14869,1.7372,1.6055,0
0.14875,1.7409,1.6059,0
0.14877,1.7461,1.6065,0
0.14878,1.7527,1.6072,0
0.14878,1.7596,1.6079,0
0.14878,1.7665,1.6087,0
0.14878,1.7734,1.6094,0
0.14878,1.7803,1.61,0
0.14878,1.7872,1.6105,0
0.14878,1.7941,1.611,0
0.14878,1.801,1.6112,0
0.14878,1.8079,1.6114,0
0.14878,1.8148,1.6115,0
0.14878,1.8217,1.6114,0
0.14878,1.8283,1.6113,0
0.14878,1.8335,1.6112,0
0.14878,1.8373,1.6111,0
0.14878,1.8394,1.611,0
0.14878,1.8403,1.611,0
0.14816,1.8412,1.6119,0
0.14611,1.8432,1.615,0
0.14245,1.8467,1.6205,0
0.13723,1.8515,1.6274,0
0.13056,1.8575,1.6343,0
0.12366,1.8644,1.6412,0
0.11676,1.8713,1.6481,0
0.10986,1.8782,1.655,0
0.10296,1.8851,1.6619,0
0.096057,1.892,1.6688,0
0.089157,1.8989,1.6757,0
0.082257,1.9058,1.6826,0
0.075357,1.9127,1.6895,0
0.068457,1.9196,1.6964,0
0.061557,1.926,1.7033,0
0.054657,1.9315,1.7102,0
0.047862,1.9359,1.7169,0
0.042923,1.9391,1.7217,0
0.040159,1.9408,1.7243,0
0.039049,1.9415,1.7253,0
0.038604,1.9411,1.7258,0
0.038426,1.939,1.726,0
0.038355,1.935,1.7262,0
0.038327,1.9294,1.7263,0
0.038315,1.9225,1.7264,0
0.038311,1.9156,1.7265,0
0.038309,1.9087,1.7265,0
0.038308,1.9018,1.7264,0
0.038308,1.8949,1.7261,0
0.038308,1.888,1.7257,0
0.038308,1.8811,1.7251,0
0.038308,1.8742,1.7245,0
0.038308,1.8673,1.7237,0
0.038308,1.8604,1.7229,0
0.038308,1.8535,1.7221,0
0.038308,1.8466,1.7213,0
0.038308,1.84,1.7206,0
0.038308,1.8352,1.7201,0
0.038308,1.8325,1.7198,0
0.038308,1.8315,1.7196,0
0.038998,1.8311,1.7197,0
0.041243,1.8312,1.7202,0
0.045242,1.8316,1.7211,0
0.050928,1.8322,1.7223,0
0.057828,1.833,1.7238,0
0.064728,1.8338,1.7254,0
0.071628,1.8347,1.7271,0
0.078528,1.8356,1.7288,0
0.085428,1.8364,1.7303,0
0.092328,1.8371,1.7317,0
0.099228,1.8377,1.733,0
0.10613,1.8382,1.7339,0
0.11303,1.8386,1.7347,0
0.11993,1.8389,1.7353,0
0.12683,1.8391,1.7356,0
0.13373,1.8392,1.7358,0
0.13999,1.8392,1.7359,0
0.14451,1.8393,1.7359,0
0.14701,1.8393,1.7359,0
0.14802,1.8392,1.7359,0
0.14842,1.84,1.736,0
0.14858,1.8425,1.7362,0
0.14864,1.8468,1.7367,0
0.14867,1.853,1.7374,0
0.14868,1.8599,1.7381,0
0.14868,1.8668,1.739,0
0.14868,1.8737,1.7398,0
0.14868,1.8806,1.7406,0
0.14868,1.8875,1.7413,0
0.14868,1.8944,1.7419,0
0.14868,1.9013,1.7424,0
0.14868,1.9082,1.7427,0
0.14868,1.9151,1.7429,0
0.14868,1.922,1.743,0
0.14868,1.9289,1.7429,0
0.14868,1.9358,1.7428,0
0.14868,1.9421,1.7427,0
0.14868,1.9466,1.7426,0
0.14868,1.949,1.7425,0
0.14868,1.95,1.7424,0
0.14915,1.951,1.7433,0
0.15068,1.9531,1.7463,0
0.15342,1.9567,1.7515,0
0.15733,1.9616,1.7584,0
0.16234,1.9679,1.7653,0
0.16831,1.9748,1.7722,0
0.17512,1.9817,1.7791,0
0.18202,1.9886,1.786,0
0.18892,1.9955,1.7929,0
0.19582,2.0024,1.7998,0
0.20272,2.0093,1.8067,0
0.20962,2.0162,1.8136,0
0.21652,2.0231,1.8205,0
0.22342,2.03,1.8274,0
0.23032,2.0369,1.8343,0
0.23676,2.0433,1.8412,0
0.24202,2.0486,1.8481,0
0.24586,2.0523,1.8531,0
0.24801,2.0544,1.8559,0
0.24888,2.0553,1.8571,0
0.24922,2.0547,1.8575,0
0.24936,2.0521,1.8578,0
0.24942,2.0473,1.858,0
0.24944,2.0404,1.8582,0
0.24945,2.0335,1.8583,0
0.24945,2.0266,1.8584,0
0.24945,2.0197,1.8584,0
0.24945,2.0128,1.8582,0
0.24945,2.0059,1.8579,0
0.24945,1.999,1.8574,0
0.24945,1.9921,1.8568,0
0.24945,1.9852,1.856,0
0.24945,1.9783,1.8551,0
0.24945,1.9714,1.8541,0
0.24945,1.9645,1.8531,0
0.24945,1.9576,1.8522,0
0.24945,1.9507,1.8514,0
0.24945,1.9448,1.8508,0
0.24945,1.9415,1.8504,0
0.24945,1.9402,1.8503,0
0.25012,1.9396,1.8501,0
0.25226,1.9393,1.8498,0
0.25609,1.9389,1.8492,0
0.26151,1.9384,1.8483,0
0.26836,1.9378,1.8472,0
0.27526,1.9371,1.8458,0
0.28216,1.9362,1.8442,0
0.28906,1.9352,1.8422,0
0.29596,1.9341,1.8401,0
0.30286,1.9329,1.8377,0
0.30976,1.9316,1.8352,0
0.31666,1.9302,1.8325,0
0.32356,1.9288,1.8299,0
0.33046,1.9275,1.8273,0
0.33736,1.9262,1.8248,0
0.34426,1.9251,1.8227,0
0.34987,1.9241,1.8208,0
0.35391,1.9234,1.8195,0
0.35615,1.923,1.8187,0
0.35704,1.9229,1.8184,0
0.35724,1.9224,1.8175,0
0.35687,1.9209,1.8147,0
0.35602,1.9184,1.8098,0
0.35477,1.9147,1.8029,0
0.35318,1.9102,1.796,0
0.35134,1.9048,1.7891,0
0.34929,1.8987,1.7822,0
0.34712,1.8921,1.7753,0
0.34487,1.8852,1.7684,0
0.34261,1.8783,1.7615,0
0.34039,1.8714,1.7546,0
0.33825,1.8645,1.7477,0
0.33623,1.8576,1.7408,0
0.33439,1.8512,1.7339,0
0.33275,1.8454,1.727,0
0.33136,1.8403,1.7201,0
0.33025,1.8363,1.7132,0
0.32946,1.8333,1.7075,0
0.32903,1.8317,1.7043,0
0.32885,1.831,1.7031,0
0.32823,1.8309,1.7028,0
0.32637,1.8311,1.7032,0
0.32312,1.8316,1.7042,0
0.31849,1.8324,1.7057,0
0.31264,1.8334,1.7076,0
0.30574,1.8345,1.7098,0
0.29884,1.8358,1.7122,0
0.29194,1.837,1.7146,0
0.28504,1.8383,1.7171,0
0.27814,1.8395,1.7194,0
0.27124,1.8407,1.7217,0
0.26434,1.8417,1.7237,0
0.25744,1.8427,1.7256,0
0.25054,1.8435,1.7272,0
0.24364,1.8442,1.7286,0
0.23725,1.8448,1.7297,0
0.23209,1.8453,1.7305,0
0.22836,1.8456,1.7311,0
0.22629,1.8457,1.7314,0
0.22547,1.8458,1.7315,0
0.22508,1.8453,1.7306,0
0.22476,1.8438,1.7277,0
0.22438,1.8411,1.7226,0
0.2239,1.8373,1.7157,0
0.22332,1.8325,1.7088,0
0.22264,1.8267,1.7019,0
0.2219,1.8203,1.695,0
0.22111,1.8134,1.6881,0
0.2203,1.8065,1.6812,0
0.21947,1.7996,1.6743,0
0.21866,1.7927,1.6674,0
0.21788,1.7858,1.6605,0
0.21715,1.7789,1.6536,0
0.21647,1.772,1.6467,0
0.21587,1.7658,1.6398,0
0.21536,1.7605,1.6329,0
0.21496,1.7562,1.626,0
0.21467,1.753,1.6199,0
0.2145,1.7513,1.6165,0
0.21444,1.7506,1.6152,0
0.21494,1.7502,1.6145,0
0.21662,1.75,1.6141,0
0.21962,1.7497,1.6135,0
0.22388,1.7493,1.6127,0
0.22927,1.7488,1.6118,0
0.23561,1.7482,1.6105,0
0.24251,1.7474,1.6091,0
0.24941,1.7466,1.6074,0
0.25631,1.7456,1.6056,0
0.26321,1.7445,1.6035,0
0.27011,1.7434,1.6013,0
0.27701,1.7422,1.599,0
0.28391,1.741,1.5967,0
0.29081,1.7398,1.5944,0
0.29729,1.7387,1.5923,0
0.30287,1.7378,1.5904,0
0.30736,1.7369,1.5888,0
0.31059,1.7363,1.5877,0
0.31238,1.736,1.587,0
0.3131,1.7359,1.5867,0
0.31339,1.7364,1.5867,0
0.3135,1.7384,1.5869,0
0.31355,1.742,1.5873,0
0.31356,1.7471,1.5879,0
0.31357,1.7536,1.5885,0
0.31357,1.7605,1.5893,0
0.31357,1.7674,1.59,0
0.31358,1.7743,1.5907,0
0.31358,1.7812,1.5913,0
0.31358,1.7881,1.5919,0
0.31358,1.795,1.5923,0
0.31358,1.8019,1.5926,0
0.31358,1.8088,1.5927,0
0.31358,1.8157,1.5928,0
0.31358,1.8226,1.5927,0
0.31358,1.829,1.5926,0
0.31358,1.8341,1.5925,0
0.31358,1.8378,1.5924,0
0.31358,1.8398,1.5923,0
0.31358,1.8406,1.5923,0
0.31378,1.8409,1.5922,0
0.31443,1.8409,1.592,0
0.3156,1.8407,1.5915,0
0.31726,1.8403,1.5909,0
0.31935,1.8398,1.5901,0
0.32181,1.8393,1.5892,0
0.32457,1.8386,1.5881,0
0.32756,1.8379,1.587,0
0.3307,1.8372,1.5857,0
0.33392,1.8364,1.5844,0
0.33715,1.8356,1.5831,0
0.34032,1.8347,1.5818,0
0.34334,1.834,1.5805,0
0.34616,1.8332,1.5792,0
0.3487,1.8325,1.5781,0
0.35088,1.832,1.5772,0
0.35264,1.8315,1.5764,0
0.35391,1.8311,1.5758,0
0.35462,1.8309,1.5755,0
0.3549,1.8309,1.5754,0
0.35501,1.8303,1.5753,0
0.35506,1.8284,1.5754,0
0.35507,1.8251,1.5754,0
0.35508,1.8204,1.5756,0
0.35508,1.8145,1.5757,0
0.35509,1.8076,1.5757,0
0.35509,1.8007,1.5757,0
0.35509,1.7938,1.5756,0
0.35509,1.7869,1.5753,0
0.35509,1.78,1.575,0
0.35509,1.7731,1.5745,0
0.35509,1.7662,1.5739,0
0.35509,1.7593,1.5733,0
0.35509,1.7524,1.5725,0
0.35509,1.7455,1.5718,0
0.35509,1.7388,1.5711,0
0.35509,1.7333,1.5705,0
0.35509,1.7294,1.57,0
0.35509,1.7272,1.5698,0
0.35509,1.7263,1.5697,0
0.35558,1.7258,1.5694,0
0.35719,1.7253,1.5686,0
0.36006,1.7246,1.5673,0
0.36412,1.7236,1.5654,0
0.36924,1.7223,1.563,0
0.37525,1.7208,1.5601,0
0.38198,1.719,1.5567,0
0.38888,1.7171,1.5529,0
0.39578,1.715,1.5488,0
0.40268,1.7127,1.5445,0
0.40958,1.7104,1.54,0
0.41648,1.7081,1.5355,0
0.42338,1.7058,1.5311,0
0.4301,1.7036,1.5268,0
0.43613,1.7016,1.5229,0
0.44131,1.6998,1.5195,0
0.44548,1.6983,1.5167,0
0.44847,1.6973,1.5146,0
0.45013,1.6967,1.5135,0
0.45079,1.6964,1.513,0
0.45138,1.6973,1.5147,0
0.45254,1.7004,1.5206,0
0.45448,1.7059,1.5275,0
0.45723,1.7128,1.5344,0
0.46075,1.7197,1.5413,0
0.46497,1.7266,1.5482,0
0.46984,1.7335,1.5551,0
0.47527,1.7404,1.562,0
0.48116,1.7473,1.5689,0
0.4874,1.7542,1.5758,0
0.49389,1.7611,1.5827,0
0.50048,1.768,1.5896,0
0.507,1.7749,1.5965,0
0.51329,1.7818,1.6034,0
0.51913,1.7887,1.6103,0
0.52431,1.7956,1.6172,0
0.52859,1.8025,1.6241,0
0.53174,1.8079,1.631,0
0.53352,1.8109,1.6368,0
0.53424,1.8121,1.6391,0
0.53397,1.8127,1.6403,0
0.53227,1.8135,1.6419,0
0.52907,1.8147,1.6441,0
0.52447,1.8162,1.6471,0
0.51861,1.8181,1.6507,0
0.51171,1.8203,1.6549,0
0.50481,1.8227,1.6596,0
0.49791,1.8253,1.6645,0
0.49101,1.8279,1.6696,0
0.48411,1.8305,1.6746,0
0.47721,1.8331,1.6796,0
0.47031,1.8356,1.6843,0
0.46341,1.8378,1.6887,0
0.45651,1.8399,1.6927,0
0.44961,1.8417,1.6962,0
0.44294,1.8433,1.6991,0
0.43753,1.8445,1.7015,0
0.43362,1.8453,1.7031,0
0.43144,1.8458,1.704,0
0.43056,1.846,1.7044,0
0.42984,1.8452,1.7029,0
0.42849,1.8424,1.6975,0
0.42629,1.8374,1.6906,0
0.42328,1.8305,1.6837,0
0.41958,1.8236,1.6768,0
0.41534,1.8167,1.6699,0
0.41073,1.8098,1.663,0
0.40591,1.8029,1.6561,0
0.40101,1.796,1.6492,0
0.39616,1.7891,1.6423,0
0.39147,1.7822,1.6354,0
0.38703,1.7753,1.6285,0
0.38292,1.7684,1.6216,0
0.37921,1.7615,1.6147,0
0.37596,1.7546,1.6078,0
0.37323,1.7477,1.6009,0
0.37107,1.7408,1.594,0
0.36954,1.7346,1.5871,0
0.36871,1.7311,1.5804,0
0.36838,1.7297,1.5777,0
0.36825,1.7298,1.5767,0
0.36819,1.7316,1.5765,0
0.36817,1.735,1.5767,0
0.36817,1.74,1.5772,0
0.36816,1.7464,1.5779,0
0.36816,1.7533,1.5786,0
0.36816,1.7602,1.5793,0
0.36816,1.7671,1.58,0
0.36816,1.774,1.5806,0
0.36816,1.7809,1.5812,0
0.36816,1.7878,1.5816,0
0.36816,1.7947,1.5819,0
0.36816,1.8016,1.582,0
0.36816,1.8085,1.5821,0
0.36816,1.8154,1.582,0
0.36816,1.8217,1.5819,0
0.36816,1.8268,1.5818,0
0.36816,1.8304,1.5817,0
0.36816,1.8324,1.5816,0
0.36816,1.8332,1.5816,0
0.36925,1.8332,1.5811,0
0.37279,1.8324,1.5795,0
0.37908,1.8306,1.5765,0
0.38598,1.8281,1.5722,0
