1,0,0,0,1,0,0,0,1,0,0,0.5,0
1,0,2.9674e-06,0,1,0,-2.9674e-06,0,1,1.2594e-06,0,0.5,0
1,0,2.356e-05,0,1,0,-2.356e-05,0,1,9.9991e-06,0,0.5,0
1,0,7.8912e-05,0,1,0,-7.8912e-05,0,1,3.3491e-05,0,0.49999,0
1,0,0.00018563,0,1,0,-0.00018563,0,1,7.8783e-05,0,0.49997,0
1,0,0.00035979,0,1,0,-0.00035979,0,1,0.0001527,0,0.49994,0
1,0,0.00061696,0,1,0,-0.00061696,0,1,0.00026184,0,0.4999,0
1,0,0.00097218,0,1,0,-0.00097218,0,1,0.0004126,0,0.49985,0
1,0,0.00144,0,1,0,-0.00144,0,1,0.00061115,0,0.49977,0
1,0,0.0020344,0,1,0,-0.0020344,0,1,0.00086344,0,0.49968,0
1,0,0.002769,0,1,0,-0.002769,0,1,0.0011752,0,0.49956,0
0.99999,0,0.0036568,0,1,0,-0.0036568,0,0.99999,0.001552,0,0.49942,0
0.99999,0,0.0047104,0,1,0,-0.0047104,0,0.99999,0.0019992,0,0.49925,0
0.99998,0,0.0059419,0,1,0,-0.0059419,0,0.99998,0.0025218,0,0.49905,0
0.99997,0,0.0073627,0,1,0,-0.0073627,0,0.99997,0.0031249,0,0.49883,0
0.99996,0,0.0089842,0,1,0,-0.0089842,0,0.99996,0.003813,0,0.49857,0
0.99994,0,0.010817,0,1,0,-0.010817,0,0.99994,0.0045909,0,0.49828,0
0.99992,0,0.012871,0,1,0,-0.012871,0,0.99992,0.0054627,0,0.49795,0
0.99989,0,0.015156,0,1,0,-0.015156,0,0.99989,0.0064327,0,0.49759,0
0.99984,0,0.017682,0,1,0,-0.017682,0,0.99984,0.0075048,0,0.49719,0
0.99979,0,0.020457,0,1,0,-0.020457,0,0.99979,0.0086827,0,0.49674,0
0.99972,0,0.023489,0,1,0,-0.023489,0,0.99972,0.00997,0,0.49626,0
0.99964,0,0.026787,0,1,0,-0.026787,0,0.99964,0.01137,0,0.49574,0
0.99954,0,0.030358,0,1,0,-0.030358,0,0.99954,0.012886,0,0.49517,0
0.99941,0,0.034209,0,1,0,-0.034209,0,0.99941,0.014522,0,0.49455,0
0.99926,0,0.038346,0,1,0,-0.038346,0,0.99926,0.016279,0,0.4939,0
0.99908,0,0.042776,0,1,0,-0.042776,0,0.99908,0.01816,0,0.49319,0
0.99887,0,0.047505,0,1,0,-0.047505,0,0.99887,0.020169,0,0.49244,0
0.99862,0,0.052537,0,1,0,-0.052537,0,0.99862,0.022308,0,0.49163,0
0.99832,0,0.057877,0,1,0,-0.057877,0,0.99832,0.024577,0,0.49078,0
0.99798,0,0.06353,0,1,0,-0.06353,0,0.99798,0.026981,0,0.48988,0
0.99758,0,0.069499,0,1,0,-0.069499,0,0.99758,0.02952,0,0.48893,0
0.99712,0,0.075788,0,1,0,-0.075788,0,0.99712,0.032196,0,0.48793,0
0.9966,0,0.082399,0,1,0,-0.082399,0,0.9966,0.035011,0,0.48687,0
0.996,0,0.089336,0,1,0,-0.089336,0,0.996,0.037966,0,0.48576,0
0.99532,0,0.0966,0,1,0,-0.0966,0,0.99532,0.041062,0,0.4846,0
0.99456,0,0.10419,0,1,0,-0.10419,0,0.99456,0.044301,0,0.48339,0
0.9937,0,0.11211,0,1,0,-0.11211,0,0.9937,0.047683,0,0.48212,0
0.99273,0,0.12036,0,1,0,-0.12036,0,0.99273,0.051209,0,0.4808,0
0.99165,0,0.12895,0,1,0,-0.12895,0,0.99165,0.054879,0,0.47942,0
0.99045,0,0.13786,0,1,0,-0.13786,0,0.99045,0.058695,0,0.47799,0
0.98912,0,0.14709,0,1,0,-0.14709,0,0.98912,0.062656,0,0.4765,0
0.98765,0,0.15666,0,1,0,-0.15666,0,0.98765,0.066763,0,0.47496,0
0.98603,0,0.16655,0,1,0,-0.16655,0,0.98603,0.071016,0,0.47337,0
0.98425,0,0.17676,0,1,0,-0.17676,0,0.98425,0.075414,0,0.47172,0
0.98231,0,0.18728,0,1,0,-0.18728,0,0.98231,0.079958,0,0.47002,0
0.98018,0,0.19813,0,1,0,-0.19813,0,0.98018,0.084647,0,0.46826,0
0.97786,0,0.20928,0,1,0,-0.20928,0,0.97786,0.089481,0,0.46644,0
0.97533,0,0.22073,0,1,0,-0.22073,0,0.97533,0.094459,0,0.46458,0
0.9726,0,0.23248,0,1,0,-0.23248,0,0.9726,0.099581,0,0.46266,0
0.96964,0,0.24453,0,1,0,-0.24453,0,0.96964,0.10485,0,0.46068,0
0.96645,0,0.25686,0,1,0,-0.25686,0,0.96645,0.11025,0,0.45866,0
0.96301,0,0.26947,0,1,0,-0.26947,0,0.96301,0.1158,0,0.45658,0
0.95931,0,0.28235,0,1,0,-0.28235,0,0.95931,0.12148,0,0.45444,0
0.95535,0,0.29549,0,1,0,-0.29549,0,0.95535,0.12731,0,0.45226,0
0.9511,0,0.30888,0,1,0,-0.30888,0,0.9511,0.13327,0,0.45002,0
0.94657,0,0.32251,0,1,0,-0.32251,0,0.94657,0.13937,0,0.44774,0
0.94173,0,0.33637,0,1,0,-0.33637,0,0.94173,0.1456,0,0.4454,0
0.93658,0,0.35045,0,1,0,-0.35045,0,0.93658,0.15196,0,0.44301,0
0.93111,0,0.36474,0,1,0,-0.36474,0,0.93111,0.15846,0,0.44058,0
0.9253,0,0.37923,0,1,0,-0.37923,0,0.9253,0.16508,0,0.43809,0
0.91916,0,0.39389,0,1,0,-0.39389,0,0.91916,0.17183,0,0.43556,0
0.91266,0,0.40873,0,1,0,-0.40873,0,0.91266,0.1787,0,0.43299,0
0.90579,0,0.42372,0,1,0,-0.42372,0,0.90579,0.1857,0,0.43036,0
0.89856,0,0.43885,0,1,0,-0.43885,0,0.89856,0.19282,0,0.42769,0
0.89095,0,0.4541,0,1,0,-0.4541,0,0.89095,0.20005,0,0.42498,0
0.88295,0,0.46946,0,1,0,-0.46946,0,0.88295,0.2074,0,0.42222,0
0.87456,0,0.48491,0,1,0,-0.48491,0,0.87456,0.21486,0,0.41943,0
0.86577,0,0.50044,0,1,0,-0.50044,0,0.86577,0.22244,0,0.41659,0
0.85657,0,0.51603,0,1,0,-0.51603,0,0.85657,0.23012,0,0.41371,0
0.84696,0,0.53166,0,1,0,-0.53166,0,0.84696,0.23791,0,0.41079,0
0.83693,0,0.54731,0,1,0,-0.54731,0,0.83693,0.2458,0,0.40783,0
0.82648,0,0.56296,0,1,0,-0.56296,0,0.82648,0.25378,0,0.40483,0
0.81561,0,0.5786,0,1,0,-0.5786,0,0.81561,0.26187,0,0.4018,0
0.80431,0,0.59421,0,1,0,-0.59421,0,0.80431,0.27005,0,0.39873,0
0.79258,0,0.60977,0,1,0,-0.60977,0,0.79258,0.27832,0,0.39563,0
0.78042,0,0.62526,0,1,0,-0.62526,0,0.78042,0.28668,0,0.3925,0
0.76783,0,0.64066,0,1,0,-0.64066,0,0.76783,0.29512,0,0.38933,0
0.75481,0,0.65595,0,1,0,-0.65595,0,0.75481,0.30364,0,0.38613,0
0.74136,0,0.67111,0,1,0,-0.67111,0,0.74136,0.31224,0,0.38291,0
0.72748,0,0.68612,0,1,0,-0.68612,0,0.72748,0.32092,0,0.37966,0
0.71319,0,0.70097,0,1,0,-0.70097,0,0.71319,0.32967,0,0.37638,0
0.69848,0,0.71563,0,1,0,-0.71563,0,0.69848,0.33848,0,0.37307,0
0.68335,0,0.73009,0,1,0,-0.73009,0,0.68335,0.34736,0,0.36974,0
0.66782,0,0.74432,0,1,0,-0.74432,0,0.66782,0.3563,0,0.36639,0
0.65189,0,0.75831,0,1,0,-0.75831,0,0.65189,0.3653,0,0.36301,0
0.63557,0,0.77204,0,1,0,-0.77204,0,0.63557,0.37435,0,0.35962,0
0.61887,0,0.7855,0,1,0,-0.7855,0,0.61887,0.38346,0,0.3562,0
0.60179,0,0.79866,0,1,0,-0.79866,0,0.60179,0.39261,0,0.35277,0
0.58435,0,0.8115,0,1,0,-0.8115,0,0.58435,0.4018,0,0.34933,0
0.56656,0,0.82402,0,1,0,-0.82402,0,0.56656,0.41103,0,0.34586,0
0.54843,0,0.8362,0,1,0,-0.8362,0,0.54843,0.4203,0,0.34239,0
0.52998,0,0.84801,0,1,0,-0.84801,0,0.52998,0.4296,0,0.3389,0
0.51121,0,0.85946,0,1,0,-0.85946,0,0.51121,0.43893,0,0.3354,0
0.49215,0,0.87051,0,1,0,-0.87051,0,0.49215,0.44828,0,0.33189,0
0.4728,0,0.88117,0,1,0,-0.88117,0,0.4728,0.45766,0,0.32838,0
0.45319,0,0.89142,0,1,0,-0.89142,0,0.45319,0.46705,0,0.32486,0
0.43332,0,0.90124,0,1,0,-0.90124,0,0.43332,0.47645,0,0.32133,0
0.41323,0,0.91063,0,1,0,-0.91063,0,0.41323,0.48587,0,0.3178,0
0.39291,0,0.91957,0,1,0,-0.91957,0,0.39291,0.49529,0,0.31427,0
0.37241,0,0.92807,0,1,0,-0.92807,0,0.37241,0.50471,0,0.31073,0
0.35172,0,0.93611,0,1,0,-0.93611,0,0.35172,0.51413,0,0.3072,0
0.33087,0,0.94368,0,1,0,-0.94368,0,0.33087,0.52355,0,0.30367,0
0.30988,0,0.95078,0,1,0,-0.95078,0,0.30988,0.53295,0,0.30014,0
0.28876,0,0.9574,0,1,0,-0.9574,0,0.28876,0.54234,0,0.29662,0
0.26755,0,0.96354,0,1,0,-0.96354,0,0.26755,0.55172,0,0.29311,0
0.24625,0,0.96921,0,1,0,-0.96921,0,0.24625,0.56107,0,0.2896,0
0.22489,0,0.97439,0,1,0,-0.97439,0,0.22489,0.5704,0,0.2861,0
0.20348,0,0.97908,0,1,0,-0.97908,0,0.20348,0.5797,0,0.28261,0
0.18205,0,0.98329,0,1,0,-0.98329,0,0.18205,0.58897,0,0.27914,0
0.16062,0,0.98702,0,1,0,-0.98702,0,0.16062,0.5982,0,0.27567,0
0.13921,0,0.99026,0,1,0,-0.99026,0,0.13921,0.60739,0,0.27223,0
0.11783,0,0.99303,0,1,0,-0.99303,0,0.11783,0.61654,0,0.2688,0
0.096502,0,0.99533,0,1,0,-0.99533,0,0.096502,0.62565,0,0.26538,0
0.075252,0,0.99716,0,1,0,-0.99716,0,0.075252,0.6347,0,0.26199,0
0.054094,0,0.99854,0,1,0,-0.99854,0,0.054094,0.6437,0,0.25861,0
0.033048,0,0.99945,0,1,0,-0.99945,0,0.033048,0.65264,0,0.25526,0
0.012131,0,0.99993,0,1,0,-0.99993,0,0.012131,0.66152,0,0.25193,0
-0.0086396,0,0.99996,0,1,0,-0.99996,0,-0.0086396,0.67033,0,0.24862,0
-0.029246,0,0.99957,0,1,0,-0.99957,0,-0.029246,0.67908,0,0.24534,0
-0.049672,0,0.99877,0,1,0,-0.99877,0,-0.049672,0.68776,0,0.24209,0
-0.069902,0,0.99755,0,1,0,-0.99755,0,-0.069902,0.69636,0,0.23887,0
-0.08992,0,0.99595,0,1,0,-0.99595,0,-0.08992,0.70488,0,0.23567,0
-0.10971,0,0.99396,0,1,0,-0.99396,0,-0.10971,0.71332,0,0.2325,0
-0.12926,0,0.99161,0,1,0,-0.99161,0,-0.12926,0.72168,0,0.22937,0
-0.14856,0,0.9889,0,1,0,-0.9889,0,-0.14856,0.72995,0,0.22627,0
-0.16759,0,0.98586,0,1,0,-0.98586,0,-0.16759,0.73813,0,0.2232,0
-0.18634,0,0.98249,0,1,0,-0.98249,0,-0.18634,0.74622,0,0.22017,0
-0.2048,0,0.9788,0,1,0,-0.9788,0,-0.2048,0.7542,0,0.21717,0
-0.22295,0,0.97483,0,1,0,-0.97483,0,-0.22295,0.76209,0,0.21421,0
-0.2408,0,0.97057,0,1,0,-0.97057,0,-0.2408,0.76988,0,0.21129,0
-0.25833,0,0.96606,0,1,0,-0.96606,0,-0.25833,0.77756,0,0.20841,0
-0.27552,0,0.96129,0,1,0,-0.96129,0,-0.27552,0.78514,0,0.20557,0
-0.29239,0,0.9563,0,1,0,-0.9563,0,-0.29239,0.7926,0,0.20278,0
-0.3089,0,0.95109,0,1,0,-0.95109,0,-0.3089,0.79995,0,0.20002,0
-0.32507,0,0.94569,0,1,0,-0.94569,0,-0.32507,0.80718,0,0.19731,0
-0.34088,0,0.94011,0,1,0,-0.94011,0,-0.34088,0.8143,0,0.19464,0
-0.35633,0,0.93436,0,1,0,-0.93436,0,-0.35633,0.8213,0,0.19201,0
-0.37142,0,0.92847,0,1,0,-0.92847,0,-0.37142,0.82817,0,0.18944,0
-0.38613,0,0.92244,0,1,0,-0.92244,0,-0.38613,0.83492,0,0.18691,0
-0.40048,0,0.91631,0,1,0,-0.91631,0,-0.40048,0.84154,0,0.18442,0
-0.41445,0,0.91007,0,1,0,-0.91007,0,-0.41445,0.84804,0,0.18199,0
-0.42805,0,0.90375,0,1,0,-0.90375,0,-0.42805,0.8544,0,0.1796,0
-0.44127,0,0.89737,0,1,0,-0.89737,0,-0.44127,0.86063,0,0.17726,0
-0.45412,0,0.89094,0,1,0,-0.89094,0,-0.45412,0.86673,0,0.17498,0
-0.46659,0,0.88447,0,1,0,-0.88447,0,-0.46659,0.87269,0,0.17274,0
-0.47869,0,0.87799,0,1,0,-0.87799,0,-0.47869,0.87852,0,0.17056,0
-0.49041,0,0.87149,0,1,0,-0.87149,0,-0.49041,0.8842,0,0.16842,0
-0.50175,0,0.86501,0,1,0,-0.86501,0,-0.50175,0.88975,0,0.16634,0
-0.51273,0,0.85855,0,1,0,-0.85855,0,-0.51273,0.89515,0,0.16432,0
-0.52334,0,0.85212,0,1,0,-0.85212,0,-0.52334,0.90042,0,0.16234,0
-0.53359,0,0.84575,0,1,0,-0.84575,0,-0.53359,0.90554,0,0.16042,0
-0.54347,0,0.83943,0,1,0,-0.83943,0,-0.54347,0.91052,0,0.15856,0
-0.55299,0,0.83319,0,1,0,-0.83319,0,-0.55299,0.91535,0,0.15674,0
-0.56217,0,0.82702,0,1,0,-0.82702,0,-0.56217,0.92004,0,0.15498,0
-0.57099,0,0.82096,0,1,0,-0.82096,0,-0.57099,0.92459,0,0.15328,0
-0.57946,0,0.815,0,1,0,-0.815,0,-0.57946,0.92898,0,0.15163,0
-0.5876,0,0.80915,0,1,0,-0.80915,0,-0.5876,0.93324,0,0.15004,0
-0.5954,0,0.80343,0,1,0,-0.80343,0,-0.5954,0.93734,0,0.1485,0
-0.60288,0,0.79783,0,1,0,-0.79783,0,-0.60288,0.94131,0,0.14701,0
-0.61003,0,0.79238,0,1,0,-0.79238,0,-0.61003,0.94512,0,0.14558,0
-0.61686,0,0.78708,0,1,0,-0.78708,0,-0.61686,0.94879,0,0.1442,0
-0.62337,0,0.78192,0,1,0,-0.78192,0,-0.62337,0.95232,0,0.14288,0
-0.62958,0,0.77693,0,1,0,-0.77693,0,-0.62958,0.9557,0,0.14161,0
-0.63549,0,0.77211,0,1,0,-0.77211,0,-0.63549,0.95894,0,0.1404,0
-0.64111,0,0.76745,0,1,0,-0.76745,0,-0.64111,0.96203,0,0.13924,0
-0.64644,0,0.76297,0,1,0,-0.76297,0,-0.64644,0.96499,0,0.13813,0
-0.65148,0,0.75866,0,1,0,-0.75866,0,-0.65148,0.9678,0,0.13707,0
-0.65625,0,0.75454,0,1,0,-0.75454,0,-0.65625,0.97048,0,0.13607,0
-0.66076,0,0.7506,0,1,0,-0.7506,0,-0.66076,0.97302,0,0.13512,0
-0.665,0,0.74685,0,1,0,-0.74685,0,-0.665,0.97542,0,0.13422,0
-0.66898,0,0.74328,0,1,0,-0.74328,0,-0.66898,0.97769,0,0.13337,0
-0.67272,0,0.7399,0,1,0,-0.7399,0,-0.67272,0.97983,0,0.13256,0
-0.67621,0,0.73671,0,1,0,-0.73671,0,-0.67621,0.98184,0,0.13181,0
-0.67947,0,0.7337,0,1,0,-0.7337,0,-0.67947,0.98372,0,0.1311,0
-0.6825,0,0.73088,0,1,0,-0.73088,0,-0.6825,0.98548,0,0.13045,0
-0.68531,0,0.72825,0,1,0,-0.72825,0,-0.68531,0.98711,0,0.12983,0
-0.68791,0,0.72579,0,1,0,-0.72579,0,-0.68791,0.98863,0,0.12926,0
-0.6903,0,0.72352,0,1,0,-0.72352,0,-0.6903,0.99003,0,0.12874,0
-0.69249,0,0.72142,0,1,0,-0.72142,0,-0.69249,0.99132,0,0.12826,0
-0.69449,0,0.7195,0,1,0,-0.7195,0,-0.69449,0.9925,0,0.12781,0
-0.69631,0,0.71774,0,1,0,-0.71774,0,-0.69631,0.99357,0,0.12741,0
-0.69795,0,0.71615,0,1,0,-0.71615,0,-0.69795,0.99454,0,0.12705,0
-0.69942,0,0.71471,0,1,0,-0.71471,0,-0.69942,0.99541,0,0.12672,0
-0.70073,0,0.71343,0,1,0,-0.71343,0,-0.70073,0.99619,0,0.12643,0
-0.70188,0,0.71229,0,1,0,-0.71229,0,-0.70188,0.99688,0,0.12617,0
-0.70289,0,0.7113,0,1,0,-0.7113,0,-0.70289,0.99748,0,0.12595,0
-0.70377,0,0.71043,0,1,0,-0.71043,0,-0.70377,0.998,0,0.12575,0
-0.70452,0,0.70969,0,1,0,-0.70969,0,-0.70452,0.99845,0,0.12558,0
-0.70515,0,0.70906,0,1,0,-0.70906,0,-0.70515,0.99882,0,0.12544,0
-0.70567,0,0.70854,0,1,0,-0.70854,0,-0.70567,0.99914,0,0.12532,0
-0.70609,0,0.70812,0,1,0,-0.70812,0,-0.70609,0.99939,0,0.12523,0
-0.70642,0,0.70779,0,1,0,-0.70779,0,-0.70642,0.99959,0,0.12515,0
-0.70667,0,0.70754,0,1,0,-0.70754,0,-0.70667,0.99974,0,0.1251,0
-0.70685,0,0.70736,0,1,0,-0.70736,0,-0.70685,0.99985,0,0.12506,0
-0.70698,0,0.70724,0,1,0,-0.70724,0,-0.70698,0.99992,0,0.12503,0
-0.70705,0,0.70716,0,1,0,-0.70716,0,-0.70705,0.99997,0,0.12501,0
-0.70709,0,0.70712,0,1,0,-0.70712,0,-0.70709,0.99999,0,0.125,0
-0.7071,0,0.70711,0,1,0,-0.70711,0,-0.7071,1,0,0.125,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.125,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.125,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.125,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12499,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12497,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12494,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12488,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.1248,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12468,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12453,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12435,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12412,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12385,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12353,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12316,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12274,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12226,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12174,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12115,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.12051,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11981,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11905,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11823,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11736,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11642,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11543,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11438,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11327,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11211,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.11089,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.10961,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.10829,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.10691,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.10549,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.10401,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.10249,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.10093,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.099329,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.097687,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.096009,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.094298,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.092555,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.090785,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.088989,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.08717,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.085331,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.083476,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.081607,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.079727,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.077839,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.075947,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.074053,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.072161,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.070273,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.068393,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.066524,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.064669,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.06283,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.061011,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.059215,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.057445,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.055702,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.053991,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.052313,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.050671,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.049068,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.047506,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.045988,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.044514,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.043088,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.041711,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.040385,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.039112,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.037892,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1,0,0.036728,0
